"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","symbol","genename"
"AT5G03406",24.9796217655081,-0.976667370005394,0.521578891579847,0.00447586015773698,0.0315643740555376,"AT5G03406",NA,NA
"AT1G59640",35.3747784521104,0.674924422541749,0.304859198147711,0.00448147089472377,0.0315720829229767,"AT1G59640","BPE","A basic helix-loop-helix encoding gene (BIGPETAL, BPE) involved in the control of petal size. BPE is expressed via two mRNAs derived from an alternative splicing event. The BPEub (AT1G59640.1)transcript is expressed ubiquitously, whereas the BPEp (AT1G59640.2) transcript is preferentially expressed in petals. Plants that lack the petal-expressed variant BPEp have larger petals as a result of increased cell size.  BPEp is positively regulated downstream of APETALA3, PISTILLATA, APETALA1 and PISTILLATA3 and is negatively regulated downstream of AGAMOUS."
"AT4G12640",148.625290526039,-0.536247001176147,0.223803401023757,0.00448078936670043,0.0315720829229767,"AT4G12640","AtSPEN2",NA
"AT5G61980",29.6219359696797,-0.915790890690095,0.473728687715289,0.00447916005290887,0.0315720829229767,"AT5G61980","AGD1","A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes. AGD1 belongs to the class 1, together with AGD2, AGD3 and AGD4. Not expressed in hypocotyls and cotyledons."
"AT2G36810",192.32038406004,-0.758059932899496,0.361480098442848,0.00448473181133274,0.0315844431160236,"AT2G36810","SGR6",NA
"AT5G18620",438.669452777825,-0.528766592489684,0.21993949434856,0.00448678075678764,0.0315882623730053,"AT5G18620","CHR17",NA
"AT1G24405",20.7928937555681,0.939587102449535,0.494284324935791,0.00449264084013179,0.0315976879752442,"AT1G24405",NA,NA
"AT4G37553",6.60715950585074,-1.82464888149958,1.24131608962181,0.00449155990094553,0.0315976879752442,"AT4G37553",NA,NA
"AT5G01060",21.5016372252439,0.958629142144503,0.51025434734558,0.0044906529031175,0.0315976879752442,"AT5G01060","BSK10",NA
"AT2G29525",19.6853641413363,-1.01953904985906,0.556136216272207,0.00449627836420324,0.0316126667283317,"AT2G29525","AtIPCS3","Inositol phosphorylceramide synthase"
"AT1G65290",1177.49536842172,0.50230015619813,0.205543843430682,0.00450259641242798,0.0316146806372957,"AT1G65290","mtACP2","Encodes a member of the mitochondrial acyl carrier protein (ACP) family.  As part of the mitochondrial matrix, it is likely to be involved in fatty acid or lipoic acid biogenesis."
"AT2G02680",44.1096180827657,-0.807043204876741,0.394893939625952,0.00449842066294777,0.0316146806372957,"AT2G02680",NA,NA
"AT3G05850",83.5919396225561,-0.700166295737147,0.321678501576225,0.00449963619898809,0.0316146806372957,"AT3G05850",NA,NA
"AT4G38490",110.41650714055,0.627416204939674,0.276980233143306,0.00450137133911049,0.0316146806372957,"AT4G38490","SECE2",NA
"AT2G04410",835.869503390171,0.573053923272565,0.244455614116165,0.00451180861912465,0.0316581591394134,"AT2G04410","NOI12",NA
"AT5G28060",3659.56998380319,0.604879369050518,0.263079123695538,0.00451146601293906,0.0316581591394134,"AT5G28060","eS24y",NA
"AT5G46550",49.4133409887672,-0.743962261885691,0.350319842717788,0.00452123265650517,0.0317136714206381,"AT5G46550",NA,NA
"AT2G38440",318.259341890064,-0.596474267687903,0.258677657834537,0.00452354605695373,0.0317192864983585,"AT2G38440","ATSCAR2","Encodes a subunit of the WAVE complex. The WAVE complex is required for activation of ARP2/3 complex which functions in actin microfilament nucleation and branching.   Mutations cause defects in both the actin and microtubule cytoskeletons that result in aberrant epidermal cell expansion. itb1 mutants showed irregularities in trichome branch positioning and expansion. The SHD domain of this protein binds to BRK1 and overexpression of the SHD domain results in a dominant negative phenotype."
"AT1G55160",236.675734686277,0.552041070481002,0.233057962884642,0.0045266365094629,0.0317303447199596,"AT1G55160",NA,NA
"AT1G69325",54.2496770975601,0.797429453943097,0.388750286663275,0.00453674675168937,0.0317799640480853,"AT1G69325",NA,NA
"AT4G35830",2224.64296509241,-0.583536500178601,0.251361859995177,0.00453665526038148,0.0317799640480853,"AT4G35830","ACO1","Encodes an aconitase that can catalyze the conversion of citrate to isocitrate through a cis-aconitate intermediate, indicating that it may participate in the TCA cycle and other primary metabolic pathways. The protein is believed to accumulate in the mitochondria and the cytosol. It affects CSD2 (At2g28190 - a superoxide dismutase) transcript levels and may play a role in the response to oxidative stress. This enzyme can also specifically bind to the 5' UTR of CSD2 in vitro."
"AT3G57490",303.356842556334,0.661139087002741,0.297974658379032,0.00454563946746447,0.0318168024116225,"AT3G57490","uS5w",NA
"AT4G23620",216.94766306525,0.544091545142168,0.228752477432064,0.00454814651303187,0.0318168024116225,"AT4G23620","bL25mz",NA
"AT5G10060",174.461844875218,-0.502665380301041,0.206282062016775,0.00454446578560729,0.0318168024116225,"AT5G10060",NA,NA
"AT5G51740",84.5230949625803,0.522561599973046,0.216638388435171,0.00454771369724258,0.0318168024116225,"AT5G51740","Oma1",NA
"AT5G54800",294.503341733983,-0.687468528102488,0.315344134193635,0.00454959332395518,0.0318168024116225,"AT5G54800","ATGPT1","Encodes glucose6-Phosphate/phosphate transporter 1.  Essential for pollen maturation and embryo sac development."
"AT1G80800",12.9290970877242,-1.2581859134535,0.77219272425742,0.00455274362785673,0.0318171162847105,"AT1G80800",NA,NA
"AT5G23190",91.8268192512654,0.663497035026068,0.298583551702559,0.00455419087906211,0.0318171162847105,"AT5G23190","CYP86B1","cytochrome P450 CYP86B1, nuclear gene for chloroplast product.  CYP86B1 is a very long chain fatty acid hydroxylase specifically involved in polyester monomer biosynthesis during the course of plant development."
"AT5G51630",106.483943029673,-0.652506034908619,0.292191517253236,0.00455264608525154,0.0318171162847105,"AT5G51630",NA,NA
"AT3G59910",256.283395445357,-0.649902653515662,0.291395467900832,0.00455591971319925,0.0318185918410844,"AT3G59910",NA,NA
"AT1G19300",156.205908010528,0.530612419764927,0.221522118379797,0.00456632802962663,0.0318806638258914,"AT1G19300","ATGATL1","The PARVUS/GLZ1 gene encodes a putative family 8 glycosyl transferase that contributes to xylan biosynthesis. Its gene expression shows good co-variance with the IRX3 gene involved in secondary cell wall synthesis. PARVUS/GLZ1 is predicted to have galacturonosyltransferase activity and may be involved in the formation of the complex oligosaccharide sequence present at the reducing end of xylan. PARVUS is expressed in cells undergoing secondary wall thickening, and parvus mutants have thinner cell walls."
"AT3G25717",158.783972694963,0.717771575713275,0.335321967639037,0.00456927940032856,0.0318906497694036,"AT3G25717","DVL6",NA
"AT4G15802",1161.97107733479,0.60752583806716,0.265176684240257,0.00457210078737968,0.0318997221657911,"AT4G15802","AtHSBP","Encodes a protein with similarity to heat shock factor binding proteins. Involved in negative regulation of heat shock response. Becomes nuclear localized upon heat treatment."
"AT1G79740",114.327521370397,-0.669598542697924,0.303548189027509,0.00457621134906382,0.0319071656616136,"AT1G79740",NA,NA
"AT3G60090",7.75800760629884,1.30121538852505,0.778227637272052,0.00457512382523648,0.0319071656616136,"AT3G60090","VQ26",NA
"AT4G00670",145.428309111016,0.774739368622324,0.374063743044074,0.00458478380306312,0.0319508580623957,"AT4G00670",NA,NA
"AT5G55640",105.510727005752,0.600284164342892,0.261044477589465,0.00458552570398496,0.0319508580623957,"AT5G55640",NA,NA
"AT1G35516",120.172869873517,-0.604928321606314,0.263939673326675,0.00460103472845797,0.0320482704707142,"AT1G35516",NA,NA
"AT1G53190",171.124539749782,-0.557523777681529,0.236569583095257,0.00460663416343768,0.0320697770331051,"AT1G53190","CTL01",NA
"AT5G20650",565.388090669198,0.584899894023258,0.252297286066138,0.00460718155221371,0.0320697770331051,"AT5G20650","AtCOPT5","encodes a member of copper transporter family and functionally complements a high affinity copper transporter mutant in yeast"
"AT1G59650",99.1428001334393,-0.618877632602817,0.272678934262906,0.00461530908593518,0.0321078727250635,"AT1G59650","CW14","Encodes CW14."
"AT1G69030",178.416921285053,0.53940490953182,0.226774435445882,0.00461853244461738,0.0321078727250635,"AT1G69030",NA,NA
"AT4G26670",333.671656091075,0.544213829831611,0.229318820052534,0.00461878012681444,0.0321078727250635,"AT4G26670","HP20",NA
"AT5G18245",32.6307009319636,-0.970103477163983,0.526542334124338,0.00461813260655009,0.0321078727250635,"AT5G18245",NA,NA
"AT1G49140",843.172156186531,0.629345294732933,0.27890013595515,0.00462503449152168,0.0321406937849664,"AT1G49140",NA,NA
"AT5G14440",658.07185394873,0.732117473768878,0.345369647635009,0.00462874012261872,0.0321557870811213,"AT5G14440",NA,NA
"AT1G22270",410.938884495158,0.57159807886436,0.244938410973363,0.00463954248350515,0.0321576870306491,"AT1G22270","AtTRM112b","Encodes SMO2 (Small Organ 2).  Modulates progression of cell division during organ growth."
"AT1G63490",88.4085533805874,-0.834389092701845,0.419119420410617,0.00463387725856253,0.0321576870306491,"AT1G63490","JMJ17",NA
"AT3G05070",361.683625168676,0.591445052314313,0.25641969754937,0.00463975022740215,0.0321576870306491,"AT3G05070",NA,NA
"AT3G53650",109.302725062843,0.710486835870856,0.331426128604298,0.0046373224377401,0.0321576870306491,"AT3G53650","HTB6",NA
"AT3G62630",116.732639444647,0.598092861685005,0.260421093565266,0.00463222032212597,0.0321576870306491,"AT3G62630",NA,NA
"AT4G30850",375.51828079738,0.408688302440171,0.159884507866426,0.00463958429991721,0.0321576870306491,"AT4G30850","HHP2","heptahelical transmembrane protein homologous to human adiponectin receptors and progestin receptors"
"ATMG01220",9.74449271782649,1.49830243325834,1.09870154876575,0.0046305918836116,0.0321576870306491,"ATMG01220","ORF113","hypothetical protein"
"AT1G75510",181.030984931688,0.579915562447322,0.250016914834077,0.00464511630358602,0.0321842393988712,"AT1G75510",NA,NA
"AT4G16960",47.1519039929394,-0.931204810182215,0.493921912913391,0.00465119936889349,0.0322157403264688,"AT4G16960","SIKIC3",NA
"AT3G45600",432.479117323738,0.397080939407399,0.154496060035842,0.00465313283246814,0.0322184884298306,"AT3G45600","TET3","Member of TETRASPANIN family"
"AT2G29980",758.796233009697,-0.625488291571278,0.278238220391075,0.00465802173810421,0.0322333201877831,"AT2G29980","AtFAD3","Endoplasmic reticulum enzyme responsible for the synthesis of 18:3 fatty acids from phospholipids. Uses cytochrome b5 as electron donor."
"AT3G01690",1734.15237391253,-0.439724832162015,0.175117231507405,0.00465834971711261,0.0322333201877831,"AT3G01690",NA,NA
"AT2G29910",45.5295256099553,-0.751448319572494,0.357898925187753,0.00466706715267501,0.0322829857878536,"AT2G29910",NA,NA
"AT1G22570",22.9768613538351,-0.874388868241384,0.444522325982284,0.00466972344445172,0.0322907063774323,"AT1G22570",NA,NA
"AT5G65360",1074.95819744039,0.612364760339341,0.269131573438482,0.0046760918116588,0.0323240820716249,"AT5G65360","H3.1",NA
"AT2G07723",302.80787701745,0.966900426286696,0.527727199472828,0.00468394608033549,0.0323399363286862,"AT2G07723",NA,NA
"AT2G26480",43.867249589895,0.825849946664897,0.410676179117282,0.00468260348130718,0.0323399363286862,"AT2G26480","UGT76D1",NA
"AT2G47170",2533.7929592713,0.467765094546989,0.188983016481995,0.00468249312564483,0.0323399363286862,"AT2G47170","ARF1A1C","Gene encoding ADP-ribosylation factor and similar to other ARFs and ARF-like proteins. Members of this family are known to be essential for vesicle coating and uncoating and functions in GTP-binding. The gene is shown to play a role in cell division, cell expansion and cellulose production using antisense construct."
"AT5G59180",103.849844900345,0.631186674317806,0.280871254585056,0.00468455531003625,0.0323399363286862,"AT5G59180","NRPB7","Non-catalytic subunit specific to DNA-directed RNA polymerase II; the ortholog of budding yeast RPB7"
"AT1G08520",163.616050497707,-0.582800848363315,0.251996797294999,0.00468746865377093,0.0323493969042006,"AT1G08520","ALB-1V","Encodes the CHLD subunit of the Mg-chelatase enzyme involved in chlorophyll biosynthesis. Lines carrying recessive mutations of this locus are white and seedling lethal."
"AT3G44530",85.8960028250823,-0.750651853727556,0.359215477223961,0.0047052833013011,0.0324616550493843,"AT3G44530","HIRA","Encodes a nuclear localized WD-repeat containing protein involved in negative regulation of knox gene expression via epigenetic mechanism of chromatin re-organization. Interacts physically and genetically with AS1. Expressed in meristem and leaf primordia. Homozygous mutants are embryo lethal. Phenotype of cosuppressed lines is variable but show effects on leaf development similar to as1/as2."
"AT5G42530",110.968891558569,1.00960090390032,0.564826609599049,0.00470967812628179,0.0324812867090869,"AT5G42530",NA,NA
"AT2G27060",121.426870498344,-0.724499887771588,0.341945923467332,0.00471138157150875,0.0324823498941968,"AT2G27060",NA,NA
"AT2G43160",1447.44744480784,-0.622874431779141,0.277022385546794,0.00471888890934545,0.0325135414656069,"AT2G43160","EPS2",NA
"AT2G47470",1777.371544377,0.527410590488585,0.220634780587278,0.00471900728225898,0.0325135414656069,"AT2G47470","ATPDI11","Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily. Transcript levels for this gene are up-regulated in response to three different chemical inducers of ER stress (dithiothreitol, beta-mercaptoethanol, and tunicamycin). AtIRE1-2 does not appear to be required for this response, but the atbzip60 mutant has a diminished response."
"AT3G62900",230.093181690664,-0.639989423772366,0.28707539482644,0.00472372276123366,0.0325353388344366,"AT3G62900",NA,NA
"AT2G25590",54.7133061848394,-0.914879723821393,0.484183998502028,0.00472658586861396,0.0325357336013898,"AT2G25590",NA,NA
"AT3G29240",396.140933291042,-0.745979165864831,0.358293012458539,0.00472688374271836,0.0325357336013898,"AT3G29240","DUF179-3",NA
"AT4G11160",200.927618450652,-0.524337529984431,0.21927860195055,0.00472884698671702,0.0325385644645583,"AT4G11160",NA,NA
"AT5G54430",1102.46328185516,0.576738880646779,0.248708070043762,0.00473130021063036,0.0325447638504187,"AT5G54430","ATPHOS32","Contains a universal stress protein domain. Protein is phosphorylated in response to Phytophthora infestans zoospores and xylanase."
"AT3G53740",3511.71326306978,0.664942646903076,0.303208901793877,0.00474060532386234,0.0325980751787792,"AT3G53740","eL36y",NA
"AT5G61640",132.13370868107,0.640546887074156,0.287749276933666,0.00475403156866284,0.0326796806126509,"AT5G61640","ATMSRA1","ubiquitous enzyme that repairs oxidatively damaged proteins"
"AT1G06490",108.308539838281,-0.786588605543775,0.386202183353611,0.00475629229778153,0.0326845048558792,"AT1G06490","ATGSL07","encodes a gene similar to callose synthase"
"AT2G46740",66.3184875774762,-0.732578152287237,0.348125271970937,0.00476057453555532,0.0326917421331569,"AT2G46740","AtGulLO5",NA
"AT3G04630",733.19245720233,0.577428706255665,0.249282290538567,0.00476055161593534,0.0326917421331569,"AT3G04630","WDL1","Member of a small gene family  which have a KLEEK domain which may be involved in  protein- protein interactions. Over expression of WDL1 results in abnormal root development."
"AT4G09460",138.904496943149,-0.55470798762642,0.236594471560201,0.0047620232984194,0.0326917421331569,"AT4G09460","AtMYB6","Encodes myb6 DNA-binding protein."
"AT2G48060",195.540103140083,-0.626492199605691,0.275029818167011,0.00476719467830936,0.032708759188318,"AT2G48060","PZO1",NA
"AT5G35570",109.482337979345,-0.495273189212788,0.203798670017909,0.00476762224933224,0.032708759188318,"AT5G35570",NA,NA
"AT5G53150",110.462696228549,-0.549586555085223,0.233528313437262,0.00477240228244825,0.0327308427392247,"AT5G53150",NA,NA
"AT3G27080",246.716978813716,0.605521857780909,0.266313085567824,0.00477648618523797,0.032748139097351,"AT3G27080","TOM20-3","Component of the TOM complex  involved in transport of nuclear-encoded mitochondrial proteins"
"AT3G62030",317.282595407892,0.541531995788339,0.229116172696388,0.00478235667851714,0.0327690714909957,"AT3G62030","CYP20-3","nuclear-encoded chloroplast stromal cyclophilin CYP20-3 (also known as ROC4). Protein is tyrosine-phosphorylated and its phosphorylation state is modulated in response to ABA in Arabidopsis thaliana seeds."
"AT5G63120",114.383868409868,-0.648509487787437,0.293359233159584,0.0047826652085494,0.0327690714909957,"AT5G63120","RH30",NA
"AT1G06420",96.8519445032907,0.811489257640233,0.406004698243808,0.00478745664804539,0.0327833628894422,"AT1G06420",NA,NA
"AT2G20440",39.1850790030857,-0.89451557553214,0.466848298881781,0.00478787833480263,0.0327833628894422,"AT2G20440",NA,NA
"AT1G07750",374.282817757223,0.402023617732034,0.157384205511688,0.00479557236135836,0.0328253248867905,"AT1G07750",NA,NA
"AT1G10930",57.2228913307637,-0.67298820719713,0.307872187065993,0.00480131299862277,0.0328432053845978,"AT1G10930","ATRECQ4A","DNA helicase involved in the maintenance of genome stability by modulation of the DNA damage response and suppression of homologous recombination."
"AT2G17695",32.5733114277962,0.713835966515846,0.335503856512688,0.00480131758579568,0.0328432053845978,"AT2G17695",NA,NA
"AT2G28850",27.9777983745971,-0.867294957121318,0.446539939664887,0.00480670169587,0.032861605229903,"AT2G28850","CYP710A3","member of CYP710A"
"AT4G22020",11.0132708070274,-1.14028199714011,0.666781049815847,0.0048071421940338,0.032861605229903,"AT4G22020",NA,NA
"AT1G20760",469.431668402532,-0.552571255616053,0.235964930941857,0.00482416561616651,0.0329672282622383,"AT1G20760","AtEH1",NA
"AT1G52825",38.8496431563427,0.789928178518508,0.390953035039258,0.00483183344112617,0.0330088693146469,"AT1G52825",NA,NA
"AT1G14090",27.2670684436263,-0.795734096583068,0.392210214604691,0.00484122999112725,0.0330540146378424,"AT1G14090",NA,NA
"AT3G27210",330.836694551414,0.477126877663919,0.194934816578483,0.00484285438526523,0.0330540146378424,"AT3G27210",NA,NA
"AT4G38350",392.464112236839,-0.649877203486945,0.294902863204366,0.00484317146653877,0.0330540146378424,"AT4G38350","AtNPC1-2",NA
"AT3G27670",125.131376544545,-0.68235382855542,0.315553526866551,0.00485290021894425,0.0331096342305191,"AT3G27670","CER13","A novel protein, did not show high similarity to any protein of known function; reveals a novel genetic connection between lipid synthesis and embryo development. Expressed in all tissues examined including leaves, flowers, roots, stems, and siliques, but accumulation levels were not correlated with the degree to which different organs appeared affected by the mutation. Mutant plants showed alterations in the cuticular wax profiles and embryo development."
"AT5G44610",2766.41980463058,0.643735363046197,0.291928337986386,0.00485506390394925,0.0331136206279115,"AT5G44610","MAP18","Encodes a protein with seven repeated VEEKK motifs. RNAi and overexpression experiments suggest that the gene is not involved in cell division but might be consequential for cell shape of epidermal and cortical cells. The protein encoded by this gene binds to cortical microtubules and inhibits tubulin polymerization. Associates to the plasma membrane and interacts with calmodulin and phosphatidylinositol phosphates, indicating an involvement in cellular signal transduction. Expression is enhanced by abiotic and hormonal factors. Induced during senescence."
"AT1G31760",87.5094650971733,0.613957530070342,0.272627672446218,0.00485923516620244,0.0331300271565599,"AT1G31760","SWIB5",NA
"AT5G39950",524.42196697028,0.475684313433006,0.194202589694673,0.0048606297593045,0.0331300271565599,"AT5G39950","ATH2","encodes a cytosolic thioredoxin that reduces disulfide bridges of target proteins by the reversible formation of a disulfide bridge between two neighboring Cys residues present in the active site. Thioredoxins have been found to regulate a variety of biological reactions in prokaryotic and eukaryotic cells."
"AT3G28455",37.0983146234553,0.801545753245982,0.395887423136843,0.00486435846031275,0.0331446667139802,"AT3G28455","CLE25","Member of a large family of putative ligands homologous to the Clavata3 gene.  Consists of a single exon. Can not replace CLV3 function in vivo."
"AT3G05800",118.04299759515,0.565093551903802,0.243377275904538,0.00487061569059837,0.0331765200029518,"AT3G05800","AIF1",NA
"AT1G63910",9.45082855109238,1.20200512748843,0.74128129475241,0.00487652668629648,0.0332059949674869,"AT1G63910","AtMYB103","member of MYB3R- and R2R3- type MYB- encoding genes"
"AT3G28880",23.714465292847,-1.23310390743502,0.797057057172408,0.00487844271021371,0.0332082564488119,"AT3G28880",NA,NA
"AT1G44920",78.1874627079804,0.587279861567267,0.256047497485294,0.00488167426925136,0.0332086900483854,"AT1G44920",NA,NA
"AT2G31820",278.452728424278,-0.392699795799555,0.153640849069079,0.0048803231315352,0.0332086900483854,"AT2G31820",NA,NA
"AT1G73660",191.395017324504,-0.541377099745843,0.229915180307557,0.00489245545482225,0.03327123615498,"AT1G73660","M3Kdelta6","Encodes a protein with similarity to MAPKKKs. May function as a negative regulator of salt tolerance."
"AT2G32250",116.883957624952,-0.565761052045619,0.243805812024899,0.00490332210653029,0.0333343227255234,"AT2G32250","FRS2",NA
"AT2G37470",746.587509483861,0.732224744043725,0.350761193096446,0.00490552790846543,0.0333385083075806,"AT2G37470","HTB5",NA
"AT5G20010",1653.05281921707,0.462465761470108,0.187651382536643,0.0049123586766074,0.0333741127717922,"AT5G20010","ATRAN1","A member of RAN GTPase gene family. Encodes a small soluble GTP-binding protein. Likely to be involved in nuclear translocation of proteins.  May also be involved in cell cycle progression."
"AT5G54960",1167.3647956929,-0.615269263668109,0.274362343250824,0.0049261624261176,0.0334570526161262,"AT5G54960","PDC2","pyruvate decarboxylase-2"
"AT3G01150",189.113739260518,-0.42716406002002,0.170405679844371,0.0049324066173262,0.0334886130631027,"AT3G01150","ATPTB1","Encodes one of the two polypyrimidine tract-binding (PTB) protein homologs in the Arabidopsis genome. Double mutants have defects in pollen germination."
