"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","symbol","genename"
"AT4G24180",35.3828640520206,-1.85435338563559,0.405577021427595,2.91419312154045e-07,2.46366826557327e-05,"AT4G24180","ATTLP1","Root-specific expression activated in response to rhizobacteria and ACC. Role in induced systemic resistance."
"AT4G23100",1325.51570280827,-1.06132137854829,0.227225252896758,3.04324110372922e-07,2.55371741992873e-05,"AT4G23100","ATECS1","Encodes the enzyme glutamate-cysteine ligase catalyzing the first, and rate-limiting, step of glutathione biosynthesis.  Required for cell proliferation at the root tip. Involved in susceptibility to the bacterial pathogen Pseudomonas syringae. Mutants are phytoalexin defective."
"AT4G34030",394.122735310366,-1.05972187195462,0.226818433036616,3.04997897247317e-07,2.55371741992873e-05,"AT4G34030","MCCB","MCC-B is involved in leucine degradation in mitochondria. The active protein is a dimer of MCC-A and MCC-B. MCC-A is biotinylated whereas MCC-B is not."
"AT5G28145",38.3323081424742,-1.95832944486395,0.429091885234767,3.05725017839412e-07,2.55371741992873e-05,"AT5G28145",NA,NA
"AT1G32540",32.2471077985257,-2.92379957149627,0.647359382495837,3.18270550243437e-07,2.63749421201735e-05,"AT1G32540","LOL1","Encodes a protein with 3 plant-specific zinc finger domains that acts as a positive regulator of cell death."
"AT5G15845",6.34353002274728,-6.74810696859698,2.61048498929989,3.2746594025922e-07,2.70301216672237e-05,"AT5G15845",NA,NA
"AT2G29060",241.16433927653,-1.24534227967007,0.271503173098705,3.71546330954504e-07,2.98461317041844e-05,"AT2G29060",NA,NA
"AT2G39770",844.349547835801,-1.1890621152333,0.258876682586699,3.78928455053416e-07,3.03229541551523e-05,"AT2G39770","CYT1","Encodes a GDP-mannose pyrophosphorylase/ mannose-1-pyrophosphatase. This enzyme provides GDP-mannose, which is used for cell wall carbohydrate biosynthesis and protein glycosylation as well as for ascorbate (vitamin C) biosynthesis.  Mutations in this gene confer hypersensitivity to NH4+."
"AT3G20380",225.592769078882,-1.05921517062049,0.229107724493162,3.81542559185783e-07,3.04160505547115e-05,"AT3G20380",NA,NA
"AT3G26890",314.445241818884,-1.28963522897943,0.284149178168797,4.49167777812646e-07,3.52706053543818e-05,"AT3G26890",NA,NA
"AT1G49530",44.164171107636,-2.29663158785628,0.51902164534525,4.86302911678758e-07,3.79027020306946e-05,"AT1G49530","GFPPS3","encodes a mitochondria-targeted geranylgeranyl pyrophosphate synthase"
"AT1G73300",60.7365407600092,-1.47882399081639,0.32919880103857,4.95386814855994e-07,3.83257563109623e-05,"AT1G73300","scpl2",NA
"AT1G55810",287.204217144591,-1.25327848440559,0.277559813361656,5.12295013138218e-07,3.94881516377054e-05,"AT1G55810","UCK3","One of the homologous genes predicted to encode proteins with UPRT domains (Uracil phosphoribosyltransferase). Five of these genes (At5g40870, At3g27190, At1g55810, At4g26510 and At3g27440) show a high level of identity, and are annotated as also containing a N-terminal uracil kinase (UK) domain. These genes are referred to as UKL1 (UK-like 1), UKL2, UKL3, UKL4 and UKL5, respectively."
"AT2G27980",98.6114182216768,-1.47581505405234,0.329451115344058,5.24548182641324e-07,4.02845318580879e-05,"AT2G27980",NA,NA
"AT5G44750",227.359838584314,-1.61186127115985,0.365321323153642,6.43633413017833e-07,4.8194350490471e-05,"AT5G44750","ATREV1","Homologous to Y-family DNA polymerases, contains BRCT domain. Mutants are sensitive to UV-B radiation. Gene is involved in damage-tolerance mechanisms through translesion synthesis(TLS)."
"AT3G03670",334.138188667506,-1.65809230760704,0.377340517705666,6.74315437188579e-07,4.98472307374214e-05,"AT3G03670","PER28",NA
"AT4G28270",213.769429556255,-1.15561824424887,0.258231958277924,6.75217663332428e-07,4.98472307374214e-05,"AT4G28270","ATRMA2","Encodes a RING finger E3 ubiquitin ligase. Binds and ubiquitinates ABP1 in vivo and in vitro."
"AT3G10985",2308.89458478544,-1.37308762348788,0.310025102669058,6.80174060904989e-07,4.99862851776416e-05,"AT3G10985","ATWI-12","A senescence-associated gene whose expression is induced in response to treatment with Nep1, a fungal protein that causes necrosis."
"AT3G25510",46.0099668855513,-1.73286964128934,0.394151429422076,6.84253736811177e-07,4.99862851776416e-05,"AT3G25510",NA,NA
"AT5G46330",112.179277958592,-1.42292619986305,0.321958993934858,6.9293062244485e-07,5.04443869103428e-05,"AT5G46330","FLS2","Encodes a leucine-rich repeat serine/threonine protein kinase that is expressed ubiquitously. FLS2 is involved in MAP kinase signalling relay involved in innate immunity. Essential in the perception of flagellin, a potent elicitor of the defense response.  FLS2 is directed for degradation by the bacterial ubiquitin ligase AvrPtoB."
"AT5G56870",984.46391404593,-1.27609941049966,0.287413235379584,7.0661569522708e-07,5.09103253131648e-05,"AT5G56870","BGAL4",NA
"AT4G30920",239.805709385853,-1.14691616657349,0.256991005263931,7.42451205118808e-07,5.31611496758009e-05,"AT4G30920","AtLAP2",NA
"AT5G23380",114.993943999103,-1.26104873267346,0.283918388699072,7.42927447057601e-07,5.31611496758009e-05,"AT5G23380",NA,NA
"AT4G03420",298.079031372744,-1.1272582646431,0.251579925965349,7.57312278011989e-07,5.38230821044046e-05,"AT4G03420",NA,NA
"AT5G15230",1798.54520125022,-1.1514064037811,0.259221920289118,7.79975051116481e-07,5.50604610158523e-05,"AT5G15230","GASA4","gibberellin-regulated (GASA4)"
"AT1G78240",351.816329766284,-1.09426308753814,0.245368929781905,7.90525410632114e-07,5.56179723466876e-05,"AT1G78240","OSU1","Encodes TSD2 (TUMOROUS SHOOT DEVELOPMENT2), a putative methyltransferase with an essential role in cell adhesion and coordinated plant development."
"AT2G01100",465.809922013129,-1.0175757566694,0.228014300342057,8.69303295025465e-07,5.97567635524718e-05,"AT2G01100",NA,NA
"AT5G21930",81.9885036813283,-1.59194321167929,0.366436080879188,8.94356127177278e-07,6.08800992285676e-05,"AT5G21930","ATHMA8","P-Type ATPase, mediates copper transport to chloroplast thylakoid lumen. Required for accumulation of copper-containing plastocyanin in the thylakoid lumen and for effective photosynthetic electron transport"
"AT1G67105",162.944632034961,-2.22888684185606,0.520837029357339,9.02264196601057e-07,6.12196477214814e-05,"AT1G67105",NA,NA
"AT3G22750",214.447858793371,-1.04893457361904,0.236833950026177,9.71021238067711e-07,6.56723589591214e-05,"AT3G22750",NA,NA
"AT3G27220",120.063159660114,-1.20550146636842,0.275713249661202,1.04930186209957e-06,7.04094473443784e-05,"AT3G27220","HUP6",NA
"AT5G40100",87.8972133668991,-1.57356491583827,0.365004702820327,1.08165173045945e-06,7.15391488353718e-05,"AT5G40100",NA,NA
"AT3G59320",120.51826946124,-1.43303870143563,0.332053136642819,1.11672328358494e-06,7.33956751211343e-05,"AT3G59320",NA,NA
"AT3G45130",66.3798250006824,-1.66718264796823,0.388691579166067,1.1476529354784e-06,7.41447764812737e-05,"AT3G45130","LAS1",NA
"AT3G51632",40.3637326649523,-2.48639063778987,0.590763114588755,1.19573183271827e-06,7.64320536730828e-05,"AT3G51632",NA,"Upstream open reading frames (uORFs) are small open reading frames found in the 5' UTR of a mature mRNA, and can potentially mediate translational regulation of the largest, or major, ORF (mORF). CPuORF44 represents a conserved upstream opening reading frame relative to major ORF AT3G51630.1"
"AT4G38040",43.5612664481487,-1.45376693021581,0.338844222469257,1.310015568112e-06,8.22328934162761e-05,"AT4G38040",NA,NA
"AT4G39910",212.750096595646,-1.08348750291197,0.249705433817188,1.40765942629196e-06,8.80984702436932e-05,"AT4G39910","ATUBP3","Encodes a nuclear ubiquitin-specific protease."
"AT2G18700",680.739495652991,-1.75466756794879,0.417975356151598,1.50092976246362e-06,9.33783186938049e-05,"AT2G18700","ATTPS11","Encodes an enzyme putatively involved in trehalose biosynthesis.  The protein has a trehalose synthase (TPS)-like domain that may or may not be active as well as a trehalose phosphatase (TPP)-like domain."
"AT2G34390",62.2242934784528,-1.73213373898248,0.412211076536789,1.5199557864571e-06,9.42822278664486e-05,"AT2G34390","NIP2;1","aquaporin NIP2.1"
"AT1G23149",110.285231439238,-1.23006546146066,0.287313663171767,1.5541777891294e-06,9.55568666477626e-05,"AT1G23149",NA,"Upstream open reading frames (uORFs) are small open reading frames found in the 5' UTR of a mature mRNA, and can potentially mediate translational regulation of the largest, or major, ORF (mORF). CPuORF29 represents a conserved upstream opening reading frame relative to major ORF AT1G23150.1"
"AT1G23150",110.285231439238,-1.23006546146066,0.287313663171767,1.5541777891294e-06,9.55568666477626e-05,"AT1G23150",NA,NA
"AT3G03270",816.929370360585,-1.25907125727055,0.295251615380681,1.57198428493636e-06,9.60881122973054e-05,"AT3G03270","HRU1",NA
"AT3G54500",152.504111001891,-1.3573399116955,0.320158852639204,1.6604762239849e-06,0.000100327217614027,"AT3G54500","LNK2",NA
"AT5G43930",211.789838005165,-1.11047099995137,0.259036148715446,1.71024753759989e-06,0.000102448713923769,"AT5G43930","RTP5",NA
"AT5G54170",87.8605712296429,-1.5400638997365,0.367305647462395,1.76116478701632e-06,0.000104602212250946,"AT5G54170",NA,NA
"AT5G67080",37.6342081192727,-2.23882987689445,0.542394916145801,1.79126059237639e-06,0.000106089179603851,"AT5G67080","MAPKKK19","member of MEKK subfamily"
"AT5G05730",608.204470213615,-1.45895876120921,0.348226754615561,1.84347559452461e-06,0.000108874110745924,"AT5G05730","AMT1","ASA1 encodes the alpha subunit of anthranilate synthase, which catalyzes the rate-limiting step of tryptophan synthesis.  ASA1 is induced by ethylene, and forms a link between ethylene signalling and auxin synthesis in roots."
"AT2G02710",446.420162505419,-1.40475944760342,0.335156871819292,1.91212382328413e-06,0.000111982089606075,"AT2G02710","PLP","Encodes a putative blue light receptor protein."
"AT4G08110",149.457895507076,-1.2668881912049,0.300154292856665,1.94301597328688e-06,0.000112845631290672,"AT4G08110",NA,NA
"AT5G24620",436.639230460767,-1.49347006531656,0.359660346324176,2.11767764030088e-06,0.000121641724401502,"AT5G24620",NA,NA
"AT5G59930",47.2096995204061,-1.56871239363334,0.377715919029651,2.14268243035315e-06,0.00012274174818247,"AT5G59930",NA,NA
"AT4G24480",139.573634080533,-1.18141994676968,0.279959200635483,2.16381074375638e-06,0.000123614321671924,"AT4G24480","M3K&#948;5",NA
"AT1G03620",93.8401937723995,-1.71282286529236,0.415937115739705,2.25465350940171e-06,0.00012810586850438,"AT1G03620","ELMOD_E",NA
"AT3G06435",46.763852047475,-1.5071944101744,0.36291116628281,2.26828474775085e-06,0.000128532048706336,"AT3G06435",NA,NA
"AT4G32060",584.81129942921,-1.03994152237094,0.24537688868403,2.29475886762674e-06,0.000129333103275974,"AT4G32060","MICU",NA
"AT2G17975",37.2594951092771,-1.30807810463778,0.313632589632996,2.4544782497137e-06,0.00013686327389228,"AT2G17975","SRP1",NA
"AT5G36220",36.4952658554683,-2.13049293020114,0.524883679166676,2.49604673395594e-06,0.000138444750857461,"AT5G36220","CYP81D1","member of CYP81D"
"AT3G06850",730.847110006523,-1.79235302359219,0.440309679279591,2.53584026909062e-06,0.000140280810242095,"AT3G06850","BCE2","dihydrolipoamide branched chain acyltransferase"
"AT3G23430",2680.91518890995,-1.14764373253709,0.274563012726991,2.56669088254366e-06,0.000141049707769081,"AT3G23430","ATPHO1","mutant is deficient in the transfer of phosphate from root epidermal and cortical cells to the xylem. encodes protein with the mainly hydrophilic N-terminal and the C-terminal containing 6 potential membrane-spanning domains."
"AT1G49030",73.3731153626242,-1.57351848451281,0.384125940741783,2.57974778747209e-06,0.00014121930055389,"AT1G49030",NA,NA
"AT4G36050",75.4451753332713,-1.11123903709474,0.264705574173949,2.61326493122391e-06,0.000142310941683222,"AT4G36050","APE2",NA
"AT1G77060",33.582887409067,-1.94474037964595,0.479369476612821,2.68518628200785e-06,0.000145848745048126,"AT1G77060",NA,NA
"AT2G38400",586.159658371923,-1.49302542742798,0.364531354133531,2.6992850716238e-06,0.000145858790751713,"AT2G38400","AGT3","alanine:glyoxylate aminotransferase 2 homolog (AGT3) mRNA,"
"AT1G11080",359.675068473607,-1.30500745055145,0.316606080819916,2.82001388478191e-06,0.000151601054123942,"AT1G11080","scpl31",NA
"AT5G14120",1770.53844361139,-1.50830142769577,0.370346350810965,2.93218211966475e-06,0.000156427812521352,"AT5G14120",NA,NA
"AT5G57660",208.036043662662,-1.01458087256813,0.242079129110872,2.96116966623375e-06,0.000157573307670703,"AT5G57660","ATCOL5",NA
"AT4G26260",27.8215629558052,-1.93307100176806,0.481623831148874,3.2279147201722e-06,0.000170469672602344,"AT4G26260","MIOX4","Encodes a myo-inositol oxygenase."
"AT5G53980",36.6942039113079,-1.58910926997218,0.392916170827544,3.27316442000528e-06,0.000171992895312859,"AT5G53980","ATHB52","Encodes a homeodomain leucine zipper class I (HD-Zip I) protein."
"AT3G61420",185.932865576851,-1.36676192492335,0.335440989756566,3.3246719568051e-06,0.000173828110340089,"AT3G61420",NA,NA
"AT2G05440",16723.1387030331,-1.34413248989209,0.330302255018728,3.35247110989814e-06,0.000174845545497822,"AT2G05440","ATGRP9",NA
"AT1G18270",1209.50669144977,-1.36650340345207,0.337439436512925,3.59122109004131e-06,0.000186370151915362,"AT1G18270",NA,NA
"AT3G49790",117.88299069813,-1.23135147020356,0.301721755475377,3.62847184679011e-06,0.000187213316336327,"AT3G49790",NA,NA
"AT1G55510",111.613098504985,-1.04249690627351,0.252329236700817,3.68071241736393e-06,0.000189141707211893,"AT1G55510","BCDH","branched-chain alpha-keto acid decarboxylase E1 beta"
"AT5G24180",6.84267580060928,-4.89502185033564,1.38088400219122,3.93053043592417e-06,0.000200018206600937,"AT5G24180","PRLIP5",NA
"AT4G06746",141.632870253225,-1.76427141700184,0.446746646226602,4.20183548936961e-06,0.000212791504517206,"AT4G06746","DEAR5","encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family (RAP2.9). The protein contains one AP2 domain. There are 16 members in this subfamily including RAP2.1 and RAP2.10."
"AT5G01720",194.858559935709,-1.28795576580369,0.319556502827168,4.26480759205042e-06,0.000215460134879347,"AT5G01720","RAE1",NA
"AT4G08035",73.9904748673813,-1.3038798814098,0.323189640150404,4.29018827687228e-06,0.000216221363973328,"AT4G08035",NA,NA
"AT5G48430",617.731503083043,-1.06442542088268,0.261042667395734,4.37398690175902e-06,0.000219106803305918,"AT5G48430",NA,NA
"AT5G02020",110.482168706958,-1.68141643479203,0.426408145646532,4.54458810887472e-06,0.000224192551272158,"AT5G02020","SIS","Encodes a protein involved in salt tolerance, names SIS (Salt Induced Serine rich)."
"AT5G65140",41.018141636074,-1.85017962932805,0.47338011048161,4.9542510827193e-06,0.000242688850935264,"AT5G65140","TPPJ",NA
"AT5G22920",770.741281200127,-1.39190894363312,0.351421367328968,5.04442821146273e-06,0.000245327153146351,"AT5G22920","AtRZPF34",NA
"AT2G47160",367.81170181467,-1.32752792224553,0.333914711151379,5.1145730071077e-06,0.000247649278676721,"AT2G47160","AtBOR1","Boron transporter. Protein accumulates in shoots and roots under conditions of boron deficiency and is degraded within several hours of restoring boron supply. Localized to the plasma membrane under B limitation, and to the cytoplasm after B application before degradation. Protein is transferred via the endosomes to the vacuole for degradation. Localized to the  inner plasma membrane domain in the columella, lateral root cap,  epidermis, and endodermis in the root tip region, and in the  epidermis and endodermis in the elongation zone. Under high-boron is transported to the vacuole for degradation."
"AT2G05530",57.8934405390493,-2.56682312555183,0.667986233022244,5.26872193629164e-06,0.000253940285324806,"AT2G05530",NA,NA
"AT3G62010",476.40896334665,-1.5053313551074,0.385311946989098,5.8109817421128e-06,0.000273782119562106,"AT3G62010",NA,NA
"AT1G64570",124.595369644953,-1.28068565894326,0.323817339229408,5.86226181898039e-06,0.000275578881831262,"AT1G64570","DUO3",NA
"AT1G20490",67.1423461272766,-1.31260191658757,0.333441284922461,6.08249503903962e-06,0.00028402136077618,"AT1G20490",NA,NA
"AT2G23740",111.985599179094,-1.14300752358122,0.286931448333188,6.12098609663003e-06,0.000285183543337656,"AT2G23740","SUVR5",NA
"AT3G26510",114.976536186893,-1.12261840017701,0.282168601637666,6.1667100901138e-06,0.000286676815408705,"AT3G26510",NA,NA
"AT1G56140",303.044607554345,-1.17324438142808,0.296841583976416,6.51338185238187e-06,0.000299545587094372,"AT1G56140","IGP4",NA
"AT5G24230",72.6562689557249,-1.19883710180984,0.30329988290706,6.49802483220939e-06,0.000299545587094372,"AT5G24230","PRLIP6",NA
"AT4G04410",43.240804951552,-2.08256680093873,0.5457476930553,7.02746597542488e-06,0.000320997498128013,"AT4G04410",NA,NA
"AT4G36140",127.033948333434,-1.14786556438335,0.291104085766124,7.12452506602731e-06,0.000324723462031149,"AT4G36140","SADR1-Paired",NA
"AT1G01670",35.177252218971,-1.36308239195476,0.350927340436801,7.47164117386858e-06,0.000337121175360241,"AT1G01670","PUB56",NA
"AT5G38850",26.4889215874781,-1.83771666906665,0.48145703254333,7.92131979491144e-06,0.000353358278340666,"AT5G38850","MIST1",NA
"AT4G08290",334.892736899842,-1.26042054051274,0.325260973064273,8.08622361650002e-06,0.000358426563094163,"AT4G08290","UMAMIT20",NA
"AT4G11670",122.453557078029,-1.02460305466333,0.259439118263066,8.08255613987398e-06,0.000358426563094163,"AT4G11670",NA,NA
"AT5G13590",202.867256092117,-1.20253582466264,0.309211700037852,8.22701677817866e-06,0.000363007381812786,"AT5G13590",NA,NA
"AT1G09460",262.905810066664,-1.37128085864838,0.356856772172748,8.28269641584965e-06,0.000363295006390594,"AT1G09460",NA,NA
"AT3G03300",98.1026984486106,-1.35243618077561,0.351312576355875,8.44003886323262e-06,0.000369423496464583,"AT3G03300","ATDCL2","Encodes a Dicer-like protein that functions in the antiviral silencing response in turnip-crinkle virus-infected plants but not in TMV or CMV-strain-Y-infected plants.  Involved in the production of ta-siRNAs. Partially antagonizes the production of miRNAs by DCL1. Substitutes for DCL4 to produce viral siRNA when DCL4 is missing or inhibited. Able to produce siRNAs but not miRNAs."
"AT5G36940",81.395354742704,-1.23093333337099,0.319575125543497,9.46699341308947e-06,0.000405899762574302,"AT5G36940","AtCAT3","Encodes a member of the cationic amino acid transporter (CAT) subfamily of amino acid polyamine choline transporters.  Does not mediate efficient uptake of basic amino acids in yeast or Xenopus systems but can transport neutral and acidic amino acid analogs."
"AT5G02810",368.068312991858,-1.03594514057276,0.265908394589823,9.79055654153475e-06,0.000417213025304507,"AT5G02810","APRR7","PRR7 and PRR9 are partially redundant essential components of a temperature-sensitive circadian system. CCA1 and LHY had a positive effect on PRR7 expression levels. Acts as transcriptional repressor of CCA1 and LHY."
"AT5G58510",150.513790516947,-1.30047050582501,0.340216053262291,9.83099418975363e-06,0.000417354035062286,"AT5G58510",NA,NA
"AT1G21400",104.034502198643,-2.13748847459628,0.579633741215629,1.00217804907688e-05,0.000423622277761006,"AT1G21400","E1A1",NA
"AT4G28300",881.102928476613,-1.04078802347318,0.268290106735478,1.02539835751643e-05,0.000430831702679148,"AT4G28300","FLOE1","Encodes a protein with 13.6% proline amino acids that is predicted to localize to the cell wall."
"AT2G31081",26.7491638755342,-1.9989827080874,0.536298448203815,1.02846720903578e-05,0.000431256870092884,"AT2G31081","CLE4","Member of a large family of putative ligands homologous to the Clavata3 gene.  Consists of a single exon."
"AT2G22800",39.3149054404114,-1.34859142665062,0.355213609083034,1.06688972939993e-05,0.000443817660051565,"AT2G22800","HAT9","Encodes homeobox protein HAT9."
"AT3G02030",36.8731779947208,-1.40668481090476,0.370768687162348,1.08469353984059e-05,0.000449440410203514,"AT3G02030","ELT6",NA
"AT3G16150",68.7307135322013,-1.87778914489766,0.507317001435157,1.09319949259944e-05,0.000452071411476133,"AT3G16150","ASPGB1",NA
"AT5G04230",24.8546456085835,-1.81856323877532,0.486767570524769,1.09700200087627e-05,0.000452750865164801,"AT5G04230","ATPAL3","Member of Phenylalanine ammonialyase (PAL) gene family. Differs significantly from PAL1 and PAL2 and other sequenced plant PAL genes.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)."
"AT1G05830",162.901358361578,-1.06869310431963,0.277254810465523,1.11218915636881e-05,0.000458117050145942,"AT1G05830","ATX2","Encodes a homolog of trithorax, a histone-lysine N-methyltransferase. Paralog of ATX1. Unlike ATX1 which is involved in trimethylating of histone H3-mysine 4, ATX2 is involved in dimethylating of histone H3-lysine 4. ATX1 and ATX2 influence the expression of largely nonoverlapping gene sets. The expression pattern of ATX2 is also different from that of ATX1."
"AT1G18910",154.330084493969,-1.14416614602147,0.299581357006778,1.16501642937693e-05,0.00047428610598673,"AT1G18910","BTSL2",NA
"AT5G47040",513.1810305601,-1.07812720671775,0.281139161851504,1.1719506038754e-05,0.000475263372550324,"AT5G47040","APEM10","Encodes a member of the Lon protease-like proteins (Lon1/At5g26860, Lon2/At5g47040, Lon3/At3g05780, Lon4/At3g05790).  Lon is a multifunctional ATP-dependent protease which exists in bacteria, archaea and within organelles in eukaryotic cells.  Lon proteases are responsible for the degradation of abnormal, damaged and unstable proteins."
"AT5G50450",42.0642619567324,-1.40349682013939,0.373889063318275,1.19949095517577e-05,0.000484557367364455,"AT5G50450",NA,NA
"AT5G60760",534.037950253623,-1.02294934571822,0.266006172372129,1.20918518324772e-05,0.000486218103073303,"AT5G60760",NA,NA
"AT1G64050",167.37472365037,-1.10124760300054,0.288924222572171,1.26925670750668e-05,0.000506571355179569,"AT1G64050",NA,NA
"AT1G75295",43.0337773667659,-1.56344976179887,0.421752322781458,1.31700124756213e-05,0.00051902722098473,"AT1G75295",NA,NA
"AT5G55120",264.956903767556,-1.00434046135748,0.262364021511085,1.32698167414434e-05,0.000521185705990727,"AT5G55120","VTC5","Encodes a GDP-L-galactose phosphorylase, with similar biochemical properties as VTC2."
"AT2G44080",156.823036235388,-1.63185397687819,0.44468298532171,1.3516426388864e-05,0.000529692328353128,"AT2G44080","ARL","Encodes ARL, a gene similar to ARGOS involved in cell expansion-dependent organ growth. Upregulated by brassinosteroid. Acts downstream of BRI1."
"AT4G09680",132.855070003318,-1.05901907174855,0.278384307839114,1.3837717077001e-05,0.000538258954056405,"AT4G09680","ATCTC1","Encodes CTC1 (Conserved Telomere Maintenance Component 1) involved in telomere maintenance."
"AT1G01448",55.702748958501,-1.54609211977551,0.421082066738332,1.50988185438437e-05,0.00058191512792321,"AT1G01448",NA,NA
"AT5G18360",31.7498102760124,-1.36484453315411,0.367279224392776,1.52111196024608e-05,0.000583028032148435,"AT5G18360","BAR1",NA
"AT5G44582",53.8712446192971,-1.35643386022667,0.367573818454929,1.57180562457125e-05,0.000598084877037402,"AT5G44582","PROSCOOP11",NA
"AT2G11240",1014.3417944129,-1.56412736108357,0.431493118124727,1.67428649018446e-05,0.000625723539272859,"AT2G11240",NA,NA
"AT1G27370",119.4074208494,-1.07063195978606,0.28579859878823,1.71807374030219e-05,0.000639806998919638,"AT1G27370","SPL10","In conjunction with SPL11 and SPL2, SPL10 redundantly controls proper development of lateral organs in association with shoot maturation in the reproductive phase.  SPL10 also controls lamina shape during vegetative development."
"AT4G30570",9.6813703431417,-2.73754871535328,0.74220716553864,1.72917686191642e-05,0.000642800037002475,"AT4G30570",NA,NA
"AT1G06570",285.086701567077,-1.00861027414385,0.268959341281014,1.80140575171714e-05,0.000661440857977259,"AT1G06570","HPD","Mutation of the PDS1 locus disrupts the activity of p-hydroxyphenylpyruvate dioxygenase (HPPDase), the first committed step in the synthesis of both plastoquinone and tocopherols in plants."
"AT5G25270",316.658354523986,-1.37745908372362,0.378220365088884,1.81251056422621e-05,0.000662040008529036,"AT5G25270",NA,NA
"AT3G10040",155.797923136785,-1.29329419869427,0.354583999292802,1.90628083043601e-05,0.000689087653291747,"AT3G10040","HRA1",NA
"AT5G28400",57.7012224495087,-1.69685430295435,0.474325940453693,1.95836440249825e-05,0.000705482269119902,"AT5G28400",NA,NA
"AT1G69530",198.947351136301,-1.07868939905596,0.291999753755818,2.01288389907909e-05,0.00072017276157154,"AT1G69530","AT-EXP1","Member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana."
"AT1G10450",137.618794615414,-1.21137196570681,0.331358853706819,2.04560310666557e-05,0.000729389706366502,"AT1G10450","SNL6","Encodes SIN3-like 6, a homolog of the transcriptional repressor SIN3 (AT1G24190)."
"AT4G14370",15.7001464922233,-2.25380560526209,0.633119127309893,2.1189168093109e-05,0.000750425841621832,"AT4G14370","PRAF7",NA
"AT1G04300",517.649490076202,-1.05864281180158,0.287400246733097,2.16980596050839e-05,0.000767152643642816,"AT1G04300","MUSE13",NA
"AT4G25170",465.742326624556,-1.00102519398057,0.270674484213836,2.23498098028761e-05,0.000787539684583363,"AT4G25170",NA,NA
"AT3G02550",646.621529684664,-1.04811687370608,0.286733382660029,2.42405926500904e-05,0.000844232999172418,"AT3G02550","LBD41",NA
"AT1G76410",281.201828818234,-1.59778986949314,0.454900083643889,2.45370839705274e-05,0.000848739715534841,"AT1G76410","ATL8",NA
"AT4G11840",84.166485055557,-1.09778412806172,0.301269360599615,2.45268196594595e-05,0.000848739715534841,"AT4G11840","PLDGAMMA3","member of C2-PLD subfamily"
"AT5G46040",28.0557933096371,-1.46145284014353,0.410850034702803,2.45724032876871e-05,0.000848739715534841,"AT5G46040",NA,NA
"AT4G37060",12.1619021763095,-2.32405138345725,0.660796310687184,2.60278023399724e-05,0.000893124228903211,"AT4G37060","AtPLAIVB","Patatin-related phospholipase A. Expressed weakly in roots, cotyledons, and leaves but is transcriptionally induced  by auxin. Phosphorylation by calcium-dependent protein kinases in vitro  enhances its activity."
"AT4G11830",323.231884987595,-1.33763756917097,0.376996289899185,2.65182691093378e-05,0.000905508192420808,"AT4G11830","PLDGAMMA2","Encodes one of three phospholipase D enzymes of the gamma class."
"AT1G61740",851.727603625682,-1.02270825481112,0.280893954748735,2.66869060888632e-05,0.000909784834242448,"AT1G61740",NA,NA
"AT4G02660",56.0849483505514,-1.40705662428777,0.398888577833039,2.83734022746354e-05,0.000954858350064214,"AT4G02660","BCHA2",NA
"AT5G57340",85.1428764055564,-1.17289975624758,0.327889113088929,2.84359421118893e-05,0.000955429426791461,"AT5G57340",NA,NA
"AT4G36150",45.8820450213785,-1.12219801789135,0.311673272599264,2.91054560878781e-05,0.000976359987741525,"AT4G36150","SAA1",NA
"AT5G20230",195.60041666273,-1.84130747326727,0.537661612571501,2.97336557084815e-05,0.000994251715445011,"AT5G20230","ATBCB","Al-stress-induced gene"
"AT3G23450",90.8761700664372,-1.53487955383604,0.443395842785841,3.14597240601709e-05,0.00103871586558353,"AT3G23450","KRATOS",NA
"AT5G42092",6.2696725541637,-6.4393652544894,2.81421085409881,3.20071267917291e-05,0.00105017436669076,"AT5G42092",NA,NA
"AT5G05420",5.27896104092707,-4.38262462079498,1.42438329696348,3.21177940432585e-05,0.00105215885923587,"AT5G05420",NA,NA
"AT1G68840",74.4773357490101,-1.32304422947942,0.378476304174215,3.26043731918335e-05,0.00106643258711386,"AT1G68840","AtRAV2","Rav2 is part of a complex that has been named `regulator of the (H+)-ATPase of the vacuolar and endosomal membranes' (RAVE)"
"AT5G42870",198.957708943761,-1.10743305181371,0.311969916469899,3.38834393582737e-05,0.00109969069595289,"AT5G42870","ATPAH2",NA
"AT4G38340",38.3644852173158,-1.39431416974618,0.400577521866634,3.42425703246696e-05,0.00110791624911578,"AT4G38340","NLP3",NA
"AT5G20820",37.9182520868866,-1.34988524087471,0.386534474953169,3.42408913317601e-05,0.00110791624911578,"AT5G20820","AtSAUR76",NA
"AT1G25400",235.958806209413,-1.44193795132136,0.418164508577242,3.4430186781212e-05,0.00111227010177949,"AT1G25400",NA,NA
"AT3G17712",20.6015477752711,-1.75443592619613,0.510351345292524,3.4527239413479e-05,0.00111368938698923,"AT3G17712",NA,NA
